ID;ID_MEDICO;VISITADO
31706;34242;NÃO
31707;34244;NÃO
31708;34245;NÃO
31709;34246;NÃO
31710;34247;NÃO
31711;34248;SIM
31712;34251;NÃO
31713;34252;NÃO
31714;34253;NÃO
31715;34254;NÃO
31716;34256;NÃO
31717;34257;NÃO
31718;34258;NÃO
31719;34259;NÃO
31720;34260;NÃO
31721;34262;NÃO
31722;34264;NÃO
31723;34265;NÃO
31724;34267;NÃO
31725;34268;NÃO
31726;34269;NÃO
31727;34270;NÃO
31728;34271;NÃO
31729;34272;NÃO
31730;34274;NÃO
31731;34275;NÃO
31732;34276;NÃO
31733;34277;NÃO
31734;34278;NÃO
31735;34279;NÃO
31736;34281;NÃO
31737;34283;NÃO
31738;34284;NÃO
31739;34285;NÃO
31740;34286;NÃO
31741;34287;NÃO
31742;34288;NÃO
31743;34289;NÃO
31744;34290;NÃO
31745;34291;NÃO
31746;34292;NÃO
31747;34293;NÃO
31748;34295;NÃO
31749;34296;NÃO
31750;34297;NÃO
31751;34298;NÃO
31752;34299;NÃO
31753;34300;NÃO
31754;34302;NÃO
31755;34303;NÃO
31756;34304;NÃO
31757;34305;NÃO
31758;34307;NÃO
31759;34309;NÃO
31760;34311;NÃO
31761;34313;NÃO
31762;34314;NÃO
31763;34315;NÃO
31764;34316;NÃO
31765;34317;NÃO
31766;34319;NÃO
31767;34321;NÃO
31768;34322;NÃO
31769;34326;NÃO
31770;34327;NÃO
31771;34328;NÃO
31772;34329;NÃO
31773;34330;NÃO
31774;34331;NÃO
31775;34334;NÃO
31776;34337;NÃO
31777;34338;NÃO
31778;34339;NÃO
31779;34340;NÃO
31780;34343;NÃO
31781;34345;NÃO
31782;34347;NÃO
31783;34348;NÃO
31784;34349;NÃO
31785;34351;NÃO
31786;34353;NÃO
31787;34354;NÃO
31788;34356;NÃO
31789;34360;NÃO
31790;34362;NÃO
31791;34363;NÃO
31792;34364;NÃO
31793;34365;NÃO
31794;34366;NÃO
31795;34369;NÃO
31796;34373;NÃO
31797;34374;NÃO
31798;34377;NÃO
31799;34379;NÃO
31800;34380;NÃO
31801;34382;NÃO
31802;34383;NÃO
31803;34384;NÃO
31804;34389;NÃO
31805;34390;NÃO
31806;18110;NÃO
31807;34391;NÃO
31808;34392;NÃO
31809;34393;SIM
31810;34394;SIM
31811;34395;SIM
31812;34396;NÃO
31813;34397;SIM
31814;34398;NÃO
31815;34399;SIM
31816;34400;NÃO
31817;34401;NÃO
31818;34402;SIM
31819;34403;NÃO
31820;34404;SIM
31821;34405;SIM
31822;34406;NÃO
31823;34407;NÃO
31824;34408;NÃO
31825;34409;NÃO
31826;34411;NÃO
31827;34412;SIM
31828;34413;NÃO
31829;34414;SIM
31830;34415;NÃO
31831;34416;SIM
31832;34417;SIM
31833;34418;SIM
31834;34419;NÃO
31835;34421;SIM
31836;34422;NÃO
31837;34423;NÃO
31838;34425;NÃO
31839;34426;NÃO
31840;34427;NÃO
31841;34428;NÃO
31842;34429;SIM
31843;34430;NÃO
31844;34431;NÃO
31845;34432;NÃO
31846;34433;NÃO
31847;34434;NÃO
31848;34435;NÃO
31849;34436;NÃO
31850;34437;NÃO
31851;34438;NÃO
31852;34439;SIM
31853;34440;NÃO
31854;34441;NÃO
31855;34442;NÃO
31856;34443;SIM
31857;34444;SIM
31858;34445;NÃO
31859;34446;SIM
31860;34447;SIM
31861;34448;NÃO
31862;34449;NÃO
31863;34450;NÃO
31864;34452;SIM
31865;34453;NÃO
31866;34454;SIM
31867;34455;SIM
31868;34456;SIM
31869;37333;SIM
31870;34457;SIM
31871;34458;NÃO
31872;34461;NÃO
31873;34462;NÃO
31874;34463;SIM
31875;34464;NÃO
31876;34465;NÃO
31877;34466;NÃO
31878;34467;SIM
31879;34468;SIM
31880;22545;NÃO
31881;34469;NÃO
31882;34473;NÃO
31883;34474;NÃO
31884;34475;NÃO
31885;34476;NÃO
31886;34477;NÃO
31887;34478;NÃO
31888;34479;NÃO
31889;34480;NÃO
31890;34481;NÃO
31891;34482;NÃO
31892;34483;NÃO
31893;34484;SIM
31894;34485;NÃO
31895;34486;SIM
31896;34487;NÃO
31897;34488;SIM
31898;34489;NÃO
31899;34490;NÃO
31900;34491;NÃO
31901;34492;NÃO
31902;34493;NÃO
31903;34494;NÃO
31904;34495;NÃO
31905;34496;NÃO
31906;34497;NÃO
31907;34498;NÃO
31908;34500;NÃO
31909;34501;NÃO
31910;34502;NÃO
31911;36791;NÃO
31912;36792;NÃO
31913;36793;SIM
31914;36794;NÃO
31915;36795;NÃO
31916;36796;SIM
31917;36797;NÃO
31918;36799;NÃO
31919;36800;NÃO
31920;36801;NÃO
31921;36802;NÃO
31922;36803;SIM
31923;36804;NÃO
31924;36805;SIM
31925;36806;NÃO
31926;36807;SIM
31927;36808;NÃO
31928;36809;NÃO
31929;36810;SIM
31930;36811;NÃO
31931;36812;SIM
31932;36813;NÃO
31933;36814;SIM
31934;36815;NÃO
31935;36816;NÃO
31936;36817;NÃO
31937;34503;NÃO
31938;34505;NÃO
31939;36870;SIM
31940;22330;NÃO
31941;34518;NÃO
31942;34519;NÃO
31943;34520;NÃO
31944;34521;NÃO
31945;34522;NÃO
31946;34523;NÃO
31947;25126;NÃO
31948;34532;NÃO
31949;8793;NÃO
31950;8794;NÃO
31951;8795;SIM
31952;8796;SIM
31953;8797;NÃO
31954;8798;NÃO
31955;8799;NÃO
31956;8800;NÃO
31957;8802;NÃO
31958;8803;NÃO
31959;8804;NÃO
31960;34533;NÃO
31961;34534;NÃO
31962;34535;NÃO
31963;34536;NÃO
31964;34537;NÃO
31965;34538;NÃO
31966;34539;NÃO
31967;37368;NÃO
31968;37377;NÃO
31969;34541;NÃO
31970;34542;NÃO
31971;34543;NÃO
31972;34544;NÃO
31973;34545;NÃO
31974;34546;NÃO
31975;34547;NÃO
31976;34548;NÃO
31977;34549;NÃO
31978;34550;NÃO
31979;34551;NÃO
31980;34552;NÃO
31981;34554;NÃO
31982;34555;NÃO
31983;34557;NÃO
31984;34558;NÃO
31985;34560;SIM
31986;34561;NÃO
31987;34562;SIM
31988;34563;SIM
31989;34564;NÃO
31990;34565;NÃO
31991;34566;NÃO
31992;34567;SIM
31993;34568;SIM
31994;34569;NÃO
31995;17268;NÃO
31996;17269;SIM
31997;17270;SIM
31998;17271;SIM
31999;17272;NÃO
32000;17273;NÃO
32001;17274;SIM
32002;17275;NÃO
32003;17276;SIM
32004;17277;SIM
32005;17278;NÃO
32006;17279;NÃO
32007;17280;SIM
32008;17281;SIM
32009;17282;NÃO
32010;17283;NÃO
32011;17284;SIM
32012;17285;NÃO
32013;17286;NÃO
32014;17287;NÃO
32015;17288;NÃO
32016;34570;NÃO
32017;34571;NÃO
32018;34572;NÃO
32019;34573;NÃO
32020;34574;NÃO
32021;34575;NÃO
32022;34576;NÃO
32023;34577;NÃO
32024;34578;NÃO
32025;34579;NÃO
32026;34580;NÃO
32027;34581;NÃO
32028;34582;NÃO
32029;34583;NÃO
32030;34584;NÃO
32031;34585;NÃO
32032;34586;NÃO
32033;34587;NÃO
32034;34588;NÃO
32035;34589;NÃO
32036;34590;NÃO
32037;34591;NÃO
32038;34592;NÃO
32039;34593;NÃO
32040;34594;NÃO
32041;34595;NÃO
32042;34596;NÃO
32043;34597;NÃO
32044;34598;NÃO
32045;34599;NÃO
32046;34600;NÃO
32047;34601;NÃO
32048;34602;NÃO
32049;34603;NÃO
32050;34604;NÃO
32051;34605;NÃO
32052;34606;NÃO
32053;34607;NÃO
32054;34608;NÃO
32055;34609;NÃO
32056;34610;NÃO
32057;34611;NÃO
32058;34612;NÃO
32059;34613;NÃO
32060;34614;NÃO
32061;34615;SIM
32062;34616;NÃO
32063;34617;NÃO
32064;34618;NÃO
32065;34619;NÃO
32066;34621;NÃO
32067;34622;NÃO
32068;34623;NÃO
32069;34624;NÃO
32070;34625;NÃO
32071;34626;NÃO
32072;34627;NÃO
32073;17756;NÃO
32074;34628;NÃO
32075;34629;NÃO
32076;34630;SIM
32077;34631;NÃO
32078;34632;NÃO
32079;34633;NÃO
32080;34634;NÃO
32081;34635;NÃO
32082;34636;NÃO
32083;34637;NÃO
32084;34638;NÃO
32085;34639;NÃO
32086;34640;NÃO
32087;34641;NÃO
32088;34642;NÃO
32089;34643;NÃO
32090;34644;NÃO
32091;34645;NÃO
32092;34646;NÃO
32093;34647;NÃO
32094;34648;SIM
32095;34649;NÃO
32096;34650;NÃO
32097;34651;NÃO
32098;34652;NÃO
32099;34653;SIM
32100;34654;NÃO
32101;34655;NÃO
32102;34656;SIM
32103;34657;NÃO
32104;34658;NÃO
32105;34659;NÃO
32106;34660;NÃO
32107;34661;NÃO
32108;34662;NÃO
32109;34663;NÃO
32110;34664;NÃO
32111;34665;NÃO
32112;34666;NÃO
32113;34667;NÃO
32114;34668;NÃO
32115;34669;SIM
32116;34670;NÃO
32117;34671;NÃO
32118;34672;NÃO
32119;34673;NÃO
32120;34674;NÃO
32121;34675;NÃO
32122;34676;NÃO
32123;34677;NÃO
32124;34678;NÃO
32125;34679;NÃO
32126;34680;NÃO
32127;34681;NÃO
32128;34682;NÃO
32129;34683;NÃO
32130;34684;NÃO
32131;34685;NÃO
32132;34686;NÃO
32133;34687;NÃO
32134;34688;NÃO
32135;34689;NÃO
32136;34690;SIM
32137;34691;NÃO
32138;34692;NÃO
32139;34693;NÃO
32140;34694;NÃO
32141;34695;NÃO
32142;34696;NÃO
32143;34697;NÃO
32144;34698;NÃO
32145;34699;NÃO
32146;34700;SIM
32147;34701;NÃO
32148;34702;NÃO
32149;34703;NÃO
32150;34704;SIM
32151;34705;NÃO
32152;34706;NÃO
32153;34707;NÃO
32154;34708;NÃO
32155;34709;SIM
32156;34710;NÃO
32157;34711;NÃO
32158;34713;NÃO
32159;34714;NÃO
32160;34715;SIM
32161;34716;NÃO
32162;34717;NÃO
32163;34718;SIM
32164;34719;NÃO
32165;34720;NÃO
32166;34721;SIM
32167;34722;NÃO
32168;34723;NÃO
32169;34724;NÃO
32170;34725;NÃO
32171;34726;NÃO
32172;34727;NÃO
32173;34728;SIM
32174;34729;NÃO
32175;34730;NÃO
32176;34731;NÃO
32177;34732;NÃO
32178;34733;NÃO
32179;34734;NÃO
32180;34735;NÃO
32181;34736;NÃO
32182;34737;NÃO
32183;34738;SIM
32184;34739;SIM
32185;34740;NÃO
32186;34741;NÃO
32187;34742;NÃO
32188;34743;NÃO
32189;34744;NÃO
32190;34745;NÃO
32191;34746;NÃO
32192;34747;NÃO
32193;34748;NÃO
32194;34749;NÃO
32195;34750;NÃO
32196;34751;NÃO
32197;34752;NÃO
32198;34753;NÃO
32199;34754;NÃO
32200;34755;NÃO
32201;34756;SIM
32202;34757;SIM
32203;34758;SIM
32204;34759;NÃO
32205;34760;NÃO
32206;34761;NÃO
32207;34762;NÃO
32208;34763;NÃO
32209;34764;NÃO
32210;34765;NÃO
32211;34766;NÃO
32212;34767;SIM
32213;34768;NÃO
32214;34769;NÃO
32215;34770;SIM
32216;34771;NÃO
32217;34772;NÃO
32218;34773;NÃO
32219;34774;NÃO
32220;34775;NÃO
32221;34776;NÃO
32222;34778;NÃO
32223;34779;NÃO
32224;34780;NÃO
32225;34781;NÃO
32226;34782;NÃO
32227;34783;NÃO
32228;34785;SIM
32229;34786;SIM
32230;34787;NÃO
32231;34789;NÃO
32232;34791;NÃO
32233;34792;NÃO
32234;34793;NÃO
32235;34794;NÃO
32236;34795;NÃO
32237;34796;NÃO
32238;34797;NÃO
32239;34798;NÃO
32240;34799;SIM
32241;34800;NÃO
32242;34801;NÃO
32243;34802;NÃO
32244;34803;NÃO
32245;34804;NÃO
32246;34805;NÃO
32247;34806;NÃO
32248;34807;NÃO
32249;34808;NÃO
32250;34810;NÃO
32251;34811;NÃO
32252;34812;NÃO
32253;34813;NÃO
32254;34814;SIM
32255;34815;NÃO
32256;34816;NÃO
32257;34817;NÃO
32258;34818;NÃO
32259;34819;NÃO
32260;34820;NÃO
32261;34821;SIM
32262;34822;NÃO
32263;34823;SIM
32264;34824;NÃO
32265;34825;SIM
32266;34826;NÃO
32267;34827;NÃO
32268;34828;NÃO
32269;34829;NÃO
32270;34830;NÃO
32271;34831;NÃO
32272;34832;NÃO
32273;34833;NÃO
32274;34834;NÃO
32275;34835;NÃO
32276;34836;NÃO
32277;34837;SIM
32278;34838;NÃO
32279;34839;NÃO
32280;34840;NÃO
32281;34841;SIM
32282;34842;NÃO
32283;34843;SIM
32284;34844;NÃO
32285;34845;NÃO
32286;34846;NÃO
32287;34847;SIM
32288;34848;SIM
32289;34849;NÃO
32290;34850;NÃO
32291;34851;SIM
32292;34852;NÃO
32293;34853;NÃO
32294;34854;NÃO
32295;34855;NÃO
32296;34856;NÃO
32297;34857;SIM
32298;34858;NÃO
32299;34859;NÃO
32300;34860;SIM
32301;34862;NÃO
32302;34863;NÃO
32303;34864;SIM
32304;34865;NÃO
32305;34866;NÃO
32306;34867;NÃO
32307;34868;NÃO
32308;34869;NÃO
32309;34870;NÃO
32310;34871;NÃO
32311;34872;NÃO
32312;34873;NÃO
32313;34874;NÃO
32314;34875;SIM
32315;34876;NÃO
32316;34877;SIM
32317;34878;SIM
32318;34879;SIM
32319;34880;NÃO
32320;34881;NÃO
32321;34882;NÃO
32322;34883;NÃO
32323;34884;NÃO
32324;34885;NÃO
32325;34886;NÃO
32326;34888;NÃO
32327;34889;NÃO
32328;34890;SIM
32329;34891;NÃO
32330;34892;NÃO
32331;34893;NÃO
32332;34894;NÃO
32333;34895;NÃO
32334;34896;NÃO
32335;34897;NÃO
32336;34898;SIM
32337;34899;NÃO
32338;34900;NÃO
32339;34901;SIM
32340;34902;NÃO
32341;34903;NÃO
32342;34904;SIM
32343;34905;NÃO
32344;34906;NÃO
32345;34907;NÃO
32346;34908;NÃO
32347;34909;NÃO
32348;34910;NÃO
32349;34911;NÃO
32350;34912;NÃO
32351;34913;NÃO
32352;34914;NÃO
32353;34915;NÃO
32354;34916;NÃO
32355;34917;NÃO
32356;34918;NÃO
32357;34919;NÃO
32358;34920;NÃO
32359;34921;NÃO
32360;34922;NÃO
32361;34923;NÃO
32362;34924;NÃO
32363;34925;SIM
32364;34926;SIM
32365;34927;NÃO
32366;34928;NÃO
32367;34929;NÃO
32368;34930;NÃO
32369;34931;NÃO
32370;34932;NÃO
32371;34933;NÃO
32372;34934;NÃO
32373;34935;NÃO
32374;34936;NÃO
32375;34938;NÃO
32376;34939;SIM
32377;34940;NÃO
32378;34941;NÃO
32379;34942;NÃO
32380;34943;NÃO
32381;34944;NÃO
32382;34945;NÃO
32383;34946;NÃO
32384;34947;NÃO
32385;34948;NÃO
32386;34949;NÃO
32387;34950;NÃO
32388;34951;NÃO
32389;34952;SIM
32390;34953;NÃO
32391;34954;NÃO
32392;34955;NÃO
32393;34956;NÃO
32394;34957;SIM
32395;34959;NÃO
32396;34960;NÃO
32397;34961;NÃO
32398;34962;NÃO
32399;34963;NÃO
32400;34964;NÃO
32401;34965;NÃO
32402;34966;NÃO
32403;34967;NÃO
32404;34968;NÃO
32405;34969;NÃO
32406;34970;NÃO
32407;34971;NÃO
32408;34972;NÃO
32409;34973;NÃO
32410;34974;NÃO
32411;34975;NÃO
32412;34976;NÃO
32413;34977;NÃO
32414;34978;NÃO
32415;34979;NÃO
32416;34980;NÃO
32417;34981;NÃO
32418;34982;NÃO
32419;34983;NÃO
32420;34984;NÃO
32421;34985;NÃO
32422;34986;NÃO
32423;34987;NÃO
32424;34988;NÃO
32425;34989;NÃO
32426;34990;NÃO
32427;34991;NÃO
32428;34992;NÃO
32429;34993;SIM
32430;34994;NÃO
32431;34995;NÃO
32432;34996;SIM
32433;34997;SIM
32434;34998;NÃO
32435;34999;SIM
32436;35000;NÃO
32437;35001;NÃO
32438;35002;SIM
32439;35003;NÃO
32440;35004;NÃO
32441;35005;SIM
32442;35006;NÃO
32443;35007;SIM
32444;35008;SIM
32445;35009;SIM
32446;35010;NÃO
32447;35012;NÃO
32448;35013;NÃO
32449;35014;NÃO
32450;35015;NÃO
32451;35016;NÃO
32452;35017;SIM
32453;35018;NÃO
32454;35019;NÃO
32455;35020;NÃO
32456;35021;NÃO
32457;35022;SIM
32458;35023;NÃO
32459;35024;SIM
32460;35025;NÃO
32461;35026;NÃO
32462;35027;NÃO
32463;35028;NÃO
32464;35030;NÃO
32465;35031;NÃO
32466;35032;NÃO
32467;35033;NÃO
32468;35034;NÃO
32469;35035;NÃO
32470;35036;NÃO
32471;35037;NÃO
32472;35038;NÃO
32473;35039;NÃO
32474;35040;NÃO
32475;35041;SIM
32476;35042;NÃO
32477;35044;NÃO
32478;35045;NÃO
32479;35046;NÃO
32480;35047;NÃO
32481;35048;NÃO
32482;35049;NÃO
32483;35050;SIM
32484;35051;NÃO
32485;35052;SIM
32486;35053;NÃO
32487;35054;NÃO
32488;35055;NÃO
32489;35056;SIM
32490;35057;NÃO
32491;35058;NÃO
32492;35059;SIM
32493;35060;NÃO
32494;35061;NÃO
32495;35062;NÃO
32496;35063;NÃO
32497;35064;SIM
32498;35065;NÃO
32499;35066;SIM
32500;35067;NÃO
32501;35068;NÃO
32502;35069;NÃO
32503;35070;NÃO
32504;35071;SIM
32505;35072;SIM
32506;35074;NÃO
32507;35075;NÃO
32508;35076;NÃO
32509;35078;NÃO
32510;35079;NÃO
32511;35080;NÃO
32512;35081;NÃO
32513;35082;NÃO
32514;35083;NÃO
32515;35084;NÃO
32516;35085;NÃO
32517;35086;NÃO
32518;35087;NÃO
32519;35088;SIM
32520;35089;NÃO
32521;35090;NÃO
32522;35091;NÃO
32523;35092;NÃO
32524;35093;NÃO
32525;35094;NÃO
32526;35095;SIM
32527;35096;NÃO
32528;35097;NÃO
32529;35098;NÃO
32530;35099;NÃO
32531;35100;SIM
32532;35101;SIM
32533;35102;NÃO
32534;35103;NÃO
32535;35105;NÃO
32536;35106;NÃO
32537;35107;SIM
32538;35108;NÃO
32539;35109;NÃO
32540;35110;SIM
32541;35111;NÃO
32542;35112;NÃO
32543;35113;SIM
32544;35114;SIM
32545;35115;SIM
32546;35116;NÃO
32547;35117;NÃO
32548;35118;NÃO
32549;35119;NÃO
32550;35120;NÃO
32551;35121;NÃO
32552;35122;NÃO
32553;35123;SIM
32554;35124;SIM
32555;35125;SIM
32556;35126;NÃO
32557;35127;NÃO
32558;35128;NÃO
32559;35129;NÃO
32560;35130;NÃO
32561;35131;SIM
32562;35132;NÃO
32563;35133;NÃO
32564;35134;NÃO
32565;35135;NÃO
32566;35136;NÃO
32567;35137;SIM
32568;35138;NÃO
32569;35139;NÃO
32570;35140;NÃO
32571;35141;NÃO
32572;35142;NÃO
32573;35143;NÃO
32574;35144;SIM
32575;35145;NÃO
32576;35146;NÃO
32577;35147;NÃO
32578;35148;NÃO
32579;35149;NÃO
32580;35150;NÃO
32581;35151;NÃO
32582;35152;SIM
32583;35153;NÃO
32584;35154;NÃO
32585;35155;SIM
32586;35156;SIM
32587;35157;SIM
32588;35158;NÃO
32589;35159;NÃO
32590;35160;SIM
32591;35161;SIM
32592;35162;NÃO
32593;35163;SIM
32594;35164;NÃO
32595;35165;NÃO
32596;35166;SIM
32597;35168;NÃO
32598;35169;NÃO
32599;35170;NÃO
32600;35171;NÃO
32601;35172;NÃO
32602;35173;NÃO
32603;35175;NÃO
32604;35176;NÃO
32605;35177;NÃO
32606;35178;NÃO
32607;35179;SIM
32608;35180;NÃO
32609;35181;NÃO
32610;35182;NÃO
32611;35183;NÃO
32612;35184;SIM
32613;35185;NÃO
32614;35186;NÃO
32615;35187;NÃO
32616;35188;SIM
32617;35189;NÃO
32618;35190;NÃO
32619;35191;NÃO
32620;35192;NÃO
32621;35193;NÃO
32622;35194;SIM
32623;35195;NÃO
32624;35196;NÃO
32625;35197;NÃO
32626;35198;SIM
32627;35199;SIM
32628;35200;NÃO
32629;35201;NÃO
32630;35202;NÃO
32631;35203;NÃO
32632;35204;NÃO
32633;35206;NÃO
32634;35207;NÃO
32635;35208;NÃO
32636;35209;NÃO
32637;35210;NÃO
32638;35211;NÃO
32639;35212;NÃO
32640;35213;NÃO
32641;35214;SIM
32642;35215;NÃO
32643;35216;NÃO
32644;35217;NÃO
32645;35218;NÃO
32646;35219;NÃO
32647;35220;NÃO
32648;35221;NÃO
32649;35222;NÃO
32650;35223;NÃO
32651;35224;NÃO
32652;35225;NÃO
32653;35226;NÃO
32654;35227;SIM
32655;35228;SIM
32656;35229;NÃO
32657;35231;SIM
32658;35233;NÃO
32659;35234;NÃO
32660;35235;SIM
32661;35236;NÃO
32662;35237;NÃO
32663;35238;SIM
32664;35239;NÃO
32665;35240;NÃO
32666;35241;NÃO
32667;35242;NÃO
32668;35243;NÃO
32669;35245;NÃO
32670;35246;NÃO
32671;35247;NÃO
32672;35248;NÃO
32673;35249;NÃO
32674;35250;NÃO
32675;35251;SIM
32676;35252;SIM
32677;35253;NÃO
32678;35254;NÃO
32679;35255;NÃO
32680;35256;SIM
32681;35257;NÃO
32682;35258;SIM
32683;35259;NÃO
32684;35260;NÃO
32685;35261;NÃO
32686;35262;NÃO
32687;35263;NÃO
32688;35264;NÃO
32689;35266;NÃO
32690;35267;NÃO
32691;35268;NÃO
32692;35269;SIM
32693;35270;NÃO
32694;35271;NÃO
32695;35272;SIM
32696;35273;NÃO
32697;35274;SIM
32698;35275;NÃO
32699;35276;NÃO
32700;35277;NÃO
32701;35278;NÃO
32702;35280;NÃO
32703;35281;NÃO
32704;35282;NÃO
32705;35283;NÃO
32706;35284;NÃO
32707;35285;SIM
32708;35286;NÃO
32709;35287;SIM
32710;35288;NÃO
32711;35289;NÃO
32712;35290;NÃO
32713;35291;NÃO
32714;35292;NÃO
32715;35293;NÃO
32716;35294;NÃO
32717;35296;NÃO
32718;35297;NÃO
32719;35298;NÃO
32720;35299;NÃO
32721;35300;SIM
32722;35301;NÃO
32723;35302;NÃO
32724;35303;NÃO
32725;35304;NÃO
32726;35305;NÃO
32727;35306;NÃO
32728;35307;NÃO
32729;35308;NÃO
32730;35309;NÃO
32731;35310;NÃO
32732;35311;NÃO
32733;35312;NÃO
32734;35313;NÃO
32735;35314;NÃO
32736;35315;NÃO
32737;35316;NÃO
32738;35317;SIM
32739;35318;NÃO
32740;35319;SIM
32741;35320;NÃO
32742;35321;NÃO
32743;35322;NÃO
32744;35323;SIM
32745;35324;NÃO
32746;35325;NÃO
32747;35326;NÃO
32748;35327;NÃO
32749;35328;SIM
32750;35329;NÃO
32751;35330;NÃO
32752;35331;SIM
32753;35332;NÃO
32754;35333;NÃO
32755;35334;NÃO
32756;35335;NÃO
32757;35336;NÃO
32758;35337;NÃO
32759;35338;NÃO
32760;35339;NÃO
32761;35340;NÃO
32762;35341;SIM
32763;35342;NÃO
32764;35343;NÃO
32765;35344;NÃO
32766;35345;NÃO
32767;35346;NÃO
32768;35347;NÃO
32769;35348;NÃO
32770;35349;NÃO
32771;35350;NÃO
32772;35351;NÃO
32773;35352;NÃO
32774;35353;NÃO
32775;35354;NÃO
32776;35355;NÃO
32777;35356;NÃO
32778;35357;NÃO
32779;35358;NÃO
32780;35359;NÃO
32781;35360;NÃO
32782;35361;NÃO
32783;35362;NÃO
32784;35363;NÃO
32785;35364;NÃO
32786;35365;NÃO
32787;35366;NÃO
32788;35367;NÃO
32789;35368;SIM
32790;35369;SIM
32791;35370;NÃO
32792;35371;NÃO
32793;35372;NÃO
32794;35373;NÃO
32795;35374;NÃO
32796;35375;NÃO
32797;35376;NÃO
32798;35377;NÃO
32799;35378;NÃO
32800;35380;NÃO
32801;35381;NÃO
32802;35382;NÃO
32803;35383;SIM
32804;35384;NÃO
32805;35385;SIM
32806;35386;NÃO
32807;35387;NÃO
32808;35388;NÃO
32809;35389;NÃO
32810;35390;NÃO
32811;35391;SIM
32812;46445;NÃO
32813;35392;NÃO
32814;35393;NÃO
32815;35394;NÃO
32816;35395;SIM
32817;35396;NÃO
32818;35397;NÃO
32819;35398;SIM
32820;35399;NÃO
32821;46446;NÃO
32822;35400;NÃO
32823;35401;NÃO
32824;35402;SIM
32825;35403;NÃO
32826;35404;NÃO
32827;35405;NÃO
32828;35406;NÃO
32829;35407;NÃO
32830;35408;NÃO
32831;35409;NÃO
32832;35410;SIM
32833;35411;SIM
32834;35412;NÃO
32835;35413;NÃO
32836;35414;SIM
32837;35415;SIM
32838;35416;NÃO
32839;35418;NÃO
32840;35419;NÃO
32841;35420;NÃO
32842;35421;NÃO
32843;35422;SIM
32844;35423;NÃO
32845;35424;NÃO
32846;35425;NÃO
32847;35426;NÃO
32848;35427;NÃO
32849;35428;NÃO
32850;51601;NÃO
32851;35429;NÃO
32852;35430;NÃO
32853;35431;NÃO
32854;35432;SIM
32855;35433;NÃO
32856;35434;NÃO
32857;35435;NÃO
32858;35436;NÃO
32859;35437;NÃO
32860;35438;NÃO
32861;35439;NÃO
32862;35440;SIM
32863;35441;NÃO
32864;35442;NÃO
32865;35443;NÃO
32866;35444;NÃO
32867;35445;SIM
32868;35447;NÃO
32869;35448;NÃO
32870;35449;SIM
32871;35450;NÃO
32872;35451;SIM
32873;35452;NÃO
32874;35453;NÃO
32875;35454;NÃO
32876;35455;NÃO
32877;35456;NÃO
32878;35457;NÃO
32879;35458;NÃO
32880;35459;NÃO
32881;35460;NÃO
32882;35461;SIM
32883;35462;NÃO
32884;35463;NÃO
32885;35464;NÃO
32886;35465;NÃO
32887;35466;NÃO
32888;35467;NÃO
32889;35468;NÃO
32890;35469;NÃO
32891;35470;NÃO
32892;35471;NÃO
32893;35472;NÃO
32894;35473;SIM
32895;35474;NÃO
32896;35475;NÃO
32897;35476;NÃO
32898;35477;NÃO
32899;35478;NÃO
32900;35479;NÃO
32901;35480;NÃO
32902;35481;NÃO
32903;35482;NÃO
32904;35483;NÃO
32905;35484;NÃO
32906;35485;NÃO
32907;35486;SIM
32908;35487;NÃO
32909;35488;NÃO
32910;35489;NÃO
32911;35490;SIM
32912;35491;SIM
32913;35492;NÃO
32914;35493;NÃO
32915;35494;NÃO
32916;35495;NÃO
32917;35496;NÃO
32918;35497;SIM
32919;35498;SIM
32920;35499;NÃO
32921;35500;SIM
32922;35501;SIM
32923;35503;NÃO
32924;35504;SIM
32925;35505;NÃO
32926;35506;NÃO
32927;35507;SIM
32928;35508;NÃO
32929;35509;NÃO
32930;35510;NÃO
32931;35511;NÃO
32932;35514;NÃO
32933;35515;NÃO
32934;35516;NÃO
32935;35517;NÃO
32936;35518;SIM
32937;35519;NÃO
32938;35520;SIM
32939;35521;NÃO
32940;35522;SIM
32941;35523;NÃO
32942;35524;NÃO
32943;35525;NÃO
32944;35526;NÃO
32945;35527;SIM
32946;35528;NÃO
32947;35529;SIM
32948;35530;NÃO
32949;35531;NÃO
32950;35532;SIM
32951;35533;NÃO
32952;35534;NÃO
32953;35535;NÃO
32954;35536;NÃO
32955;35537;NÃO
32956;35538;NÃO
32957;35539;NÃO
32958;35540;NÃO
32959;35541;NÃO
32960;35542;SIM
32961;35543;SIM
32962;35544;NÃO
32963;35545;NÃO
32964;35546;NÃO
32965;35547;SIM
32966;35548;NÃO
32967;35549;NÃO
32968;35550;NÃO
32969;35551;SIM
32970;35552;NÃO
32971;35553;NÃO
32972;35554;NÃO
32973;35555;NÃO
32974;35556;SIM
32975;35557;NÃO
32976;35558;NÃO
32977;35559;NÃO
32978;35560;NÃO
32979;35561;NÃO
32980;35562;SIM
32981;35563;NÃO
32982;35564;NÃO
32983;35565;NÃO
32984;35566;SIM
32985;35567;NÃO
32986;35568;NÃO
32987;35569;SIM
32988;35570;SIM
32989;35571;SIM
32990;35572;NÃO
32991;35573;NÃO
32992;35574;SIM
32993;35575;NÃO
32994;35576;NÃO
32995;35577;SIM
32996;35578;NÃO
